troco_id,distancia_inicio_m,distancia_fim_m,comprimento_troco_m,altitude_inicio_m,altitude_fim_m,altitude_media_m,altitude_normalizada,declive_pct,distancia_inicio_km,subida_acumulada_m,zona_ordem,zona_limite_inferior_bpm,zona_limite_superior_bpm,zona_aberta,ritmo_previsto_s_km,previsao_valida,pouco_suporte,n_amostras_suporte,n_atividades_suporte,ritmo_previsto_mmss_km,tempo_troco_previsto_s
28,1400.0,1450.0,50.0,242.22262393520458,242.31451025746938,242.04596282741304,0.24204596282741303,0.18377264452959707,1.4,2.422702941662209,1,103,124,0,440.74719490768655,True,False,11,7,07:21/km,22.03735974538433
29,1450.0,1500.0,50.0,242.31451025746938,242.07882718274476,242.51285761909415,0.24251285761909414,-0.4713661494492385,1.45,2.422702941662209,1,103,124,0,440.74719490768655,True,False,11,7,07:21/km,22.03735974538433
30,1500.0,1550.0,50.0,242.07882718274476,236.80080262271395,239.65452051114653,0.23965452051114652,-10.55604912006163,1.5,2.422702941662209,1,103,124,0,445.33440926826313,True,True,3,3,07:25/km,22.266720463413154
31,1550.0,1600.0,50.0,236.80080262271395,231.61362847549412,234.06372535966878,0.23406372535966877,-10.374348294439642,1.55,2.422702941662209,1,103,124,0,445.33440926826313,True,True,3,3,07:25/km,22.266720463413154
32,1600.0,1650.0,50.0,231.61362847549412,229.13389961389962,230.11024943693727,0.23011024943693725,-4.9594577231890185,1.6,2.422702941662209,1,103,124,0,440.74719490768655,True,False,17,6,07:21/km,22.03735974538433
33,1650.0,1700.0,50.0,229.13389961389962,228.4199553475449,228.84696001663073,0.22884696001663074,-1.427888532709403,1.65,2.422702941662209,1,103,124,0,440.74719490768655,True,False,13,9,07:21/km,22.03735974538433
34,1700.0,1750.0,50.0,228.4199553475449,225.43093393583732,227.06936746817553,0.22706936746817552,-5.978042823415194,1.7,2.422702941662209,1,103,124,0,441.5777008966833,True,False,12,5,07:22/km,22.078885044834166
35,1750.0,1800.0,50.0,225.43093393583732,221.57105279182852,223.4616999120733,0.2234616999120733,-7.719762288017591,1.75,2.422702941662209,1,103,124,0,445.2119047026893,True,False,8,5,07:25/km,22.260595235134463
36,1800.0,1850.0,50.0,221.57105279182852,217.53601526978315,219.5193782710203,0.21951937827102028,-8.070075044090743,1.8,2.422702941662209,1,103,124,0,445.2119047026893,True,False,6,4,07:25/km,22.260595235134463
37,1850.0,1900.0,50.0,217.53601526978315,216.90282010071792,217.12098856942103,0.21712098856942103,-1.2663903381304635,1.85,2.422702941662209,1,103,124,0,440.74719490768655,True,False,17,11,07:21/km,22.03735974538433
38,1900.0,1950.0,50.0,216.90282010071792,215.69947267570097,216.28546749493796,0.21628546749493796,-2.4066948500338867,1.9,2.422702941662209,1,103,124,0,440.74719490768655,True,False,17,8,07:21/km,22.03735974538433
39,1950.0,2000.0,50.0,215.69947267570097,215.31644444444447,215.4369272136927,0.2154369272136927,-0.7660564625130064,1.95,2.422702941662209,1,103,124,0,500.91700064396474,True,False,16,10,08:21/km,25.045850032198235
40,2000.0,2050.0,50.0,215.31644444444447,214.01292058266208,215.00654032125996,0.21500654032125996,-2.60704772356479,2.0,2.422702941662209,1,103,124,0,500.91700064396474,True,False,19,9,08:21/km,25.045850032198235
41,2050.0,2100.0,50.0,214.01292058266208,209.56968450292442,211.64662691685882,0.21164662691685882,-8.886472159475318,2.05,2.422702941662209,1,103,124,0,501.03950520953856,True,False,5,5,08:21/km,25.051975260476926
42,2100.0,2150.0,50.0,209.56968450292442,207.5604485235021,208.4697651054249,0.2084697651054249,-4.018471958844657,2.1,2.422702941662209,1,103,124,0,500.91700064396474,True,False,21,7,08:21/km,25.045850032198235
43,2150.0,2200.0,50.0,207.5604485235021,206.7946368387477,207.11908004713828,0.20711908004713828,-1.531623369508793,2.15,2.422702941662209,1,103,124,0,500.91700064396474,True,False,19,11,08:21/km,25.045850032198235
44,2200.0,2250.0,50.0,206.7946368387477,207.20446153846152,206.89538745886375,0.20689538745886374,0.8196493994276466,2.2,2.832527641376032,1,103,124,0,500.91700064396474,True,False,14,8,08:21/km,25.045850032198235
45,2250.0,2300.0,50.0,207.20446153846152,204.4262117282971,206.26845467130386,0.20626845467130386,-5.55649962032885,2.25,2.832527641376032,1,103,124,0,500.91700064396474,True,False,17,5,08:21/km,25.045850032198235
46,2300.0,2350.0,50.0,204.4262117282971,201.6280254358574,202.7089469051687,0.2027089469051687,-5.5963725848793615,2.3,2.832527641376032,1,103,124,0,500.91700064396474,True,False,17,5,08:21/km,25.045850032198235
47,2350.0,2400.0,50.0,201.6280254358574,201.04000000000002,201.2998099466563,0.2012998099466563,-1.1760508717147786,2.35,2.832527641376032,1,103,124,0,500.91700064396474,True,False,17,10,08:21/km,25.045850032198235
48,2400.0,2450.0,50.0,201.04000000000002,199.92185087958168,200.53332694297694,0.20053332694297693,-2.2362982408366747,2.4,2.832527641376032,1,103,124,0,500.91700064396474,True,False,16,8,08:21/km,25.045850032198235
49,2450.0,2500.0,50.0,199.92185087958168,198.95999999999998,199.4018572699381,0.1994018572699381,-1.9237017591634071,2.45,2.832527641376032,1,103,124,0,500.91700064396474,True,False,19,9,08:21/km,25.045850032198235
50,2500.0,2550.0,50.0,198.95999999999998,199.74030291540848,199.22497068147848,0.19922497068147849,1.5606058308169963,2.5,3.6128305567845302,1,103,124,0,500.91700064396474,True,False,19,9,08:21/km,25.045850032198235
51,2550.0,2600.0,50.0,199.74030291540848,198.1050676269738,199.174584590811,0.199174584590811,-3.270470576869343,2.55,3.6128305567845302,1,103,124,0,500.91700064396474,True,False,20,9,08:21/km,25.045850032198235
52,2600.0,2650.0,50.0,198.1050676269738,197.08,197.46581527009278,0.19746581527009277,-2.0501352539475874,2.6,3.6128305567845302,1,103,124,0,500.91700064396474,True,False,18,8,08:21/km,25.045850032198235
53,2650.0,2700.0,50.0,197.08,196.4806092691112,196.80166009790275,0.19680166009790276,-1.198781461777628,2.65,3.6128305567845302,1,103,124,0,500.91700064396474,True,False,17,10,08:21/km,25.045850032198235
54,2700.0,2750.0,50.0,196.4806092691112,195.6911842105263,196.08747987296283,0.19608747987296282,-1.578850117169793,2.7,3.6128305567845302,1,103,124,0,500.91700064396474,True,False,18,10,08:21/km,25.045850032198235
55,2750.0,2800.0,50.0,195.6911842105263,195.57735849056607,195.47510633896061,0.19547510633896062,-0.22765143992046433,2.75,3.6128305567845302,1,103,124,0,500.91700064396474,True,False,17,10,08:21/km,25.045850032198235
56,2800.0,2850.0,50.0,195.57735849056607,198.2372311992478,196.8007595164189,0.1968007595164189,5.3197454173634355,2.8,6.272703265466248,1,103,124,0,546.482373179176,True,False,9,7,09:06/km,27.3241186589588
57,2850.0,2900.0,50.0,198.2372311992478,201.1311559303036,199.7075674656787,0.1997075674656787,5.787849462111637,2.85,9.166627996522067,1,103,124,0,546.2860550183931,True,False,7,6,09:06/km,27.314302750919655
58,2900.0,2950.0,50.0,201.1311559303036,203.697171669155,202.4531755722314,0.20245317557223141,5.13203147770281,2.9,11.732643735373472,1,103,124,0,546.482373179176,True,False,12,7,09:06/km,27.3241186589588
59,2950.0,3000.0,50.0,203.697171669155,205.6614376721763,204.72717385379062,0.2047271738537906,3.9285320060425875,2.95,13.696909738394766,1,103,124,0,544.3923991935687,True,False,13,7,09:04/km,27.219619959678436
60,3000.0,3050.0,50.0,205.6614376721763,207.0741077027009,206.37182238779067,0.20637182238779067,2.8253400610491894,3.0,15.10957976891936,1,103,124,0,544.0906861288028,True,False,16,10,09:04/km,27.204534306440138
61,3050.0,3100.0,50.0,207.0741077027009,208.4435563839702,207.76108730397178,0.20776108730397178,2.73889736253858,3.05,16.47902845018865,1,103,124,0,544.0906861288028,True,False,16,10,09:04/km,27.204534306440138
62,3100.0,3150.0,50.0,208.4435563839702,210.1547940635697,209.25556624510384,0.20925556624510383,3.4224753591990407,3.1,18.19026612978817,1,103,124,0,544.0906861288028,True,False,14,8,09:04/km,27.204534306440138
63,3150.0,3200.0,50.0,210.1547940635697,212.61657223652983,211.32451339528384,0.21132451339528385,4.923556345920247,3.15,20.652044302748294,1,103,124,0,550.227471559862,True,False,13,7,09:10/km,27.5113735779931
64,3200.0,3250.0,50.0,212.61657223652983,215.5855918678626,214.08698888343554,0.21408698888343553,5.938039262665541,3.2,23.621063934081064,1,103,124,0,551.3659231113801,True,False,7,6,09:11/km,27.568296155569005
65,3250.0,3300.0,50.0,215.5855918678626,218.96451573409132,217.2516802865964,0.21725168028659642,6.757847732457435,3.25,26.999987800309782,1,103,124,0,553.8653108242971,True,False,5,4,09:14/km,27.693265541214856
66,3300.0,3350.0,50.0,218.96451573409132,222.35944696716797,220.6762590043735,0.2206762590043735,6.789862466153295,3.3,30.39491903338643,1,103,124,0,553.8653108242971,True,False,6,4,09:14/km,27.693265541214856
67,3350.0,3400.0,50.0,222.35944696716797,225.66137094484347,224.01283050382506,0.22401283050382506,6.603847955351,3.35,33.69684301106193,1,103,124,0,558.5923109923934,True,False,6,4,09:19/km,27.929615549619673
68,3400.0,3450.0,50.0,225.66137094484347,229.20568425460505,227.43116811859454,0.22743116811859454,7.088626619523154,3.4,37.24115632082351,1,103,124,0,561.0512303759016,True,False,5,3,09:21/km,28.05256151879508
69,3450.0,3500.0,50.0,229.20568425460505,232.76578221904597,230.97734121270614,0.23097734121270613,7.120195928881856,3.45,40.801254285264434,1,103,124,0,581.2116152662726,True,False,6,3,09:41/km,29.060580763313627
70,3500.0,3550.0,50.0,232.76578221904597,235.74126037806133,234.27977750211008,0.23427977750211007,5.9509563180307055,3.5,43.77673244427979,1,103,124,0,588.8494758147859,True,True,4,3,09:49/km,29.442473790739296
71,3550.0,3600.0,50.0,235.74126037806133,238.90850420270135,237.31237023555488,0.23731237023555488,6.3344876492800495,3.55,46.94397626891981,1,103,124,0,591.348863527703,True,True,4,3,09:51/km,29.56744317638515
72,3600.0,3650.0,50.0,238.90850420270135,242.02757063727412,240.48919234688765,0.24048919234688765,6.238132869145545,3.6,50.063042703492584,1,103,124,0,591.348863527703,True,True,3,2,09:51/km,29.56744317638515
73,3650.0,3700.0,50.0,242.02757063727412,244.32916962123286,243.24842145847495,0.24324842145847494,4.603197967917481,3.65,52.364641687451325,1,103,124,0,584.0453565656438,True,True,4,3,09:44/km,29.202267828282192
74,3700.0,3750.0,50.0,244.32916962123286,245.86069786746816,245.1239078224236,0.2451239078224236,3.0630564924705936,3.7,53.89616993368662,1,103,124,0,581.5742388322086,True,True,4,4,09:42/km,29.07871194161043
75,3750.0,3800.0,50.0,245.86069786746816,246.96026936026936,246.49243700397903,0.24649243700397905,2.199142985602407,3.75,54.995741426487825,1,103,124,0,567.9686853990125,True,True,4,4,09:28/km,28.398434269950627
76,3800.0,3850.0,50.0,246.96026936026936,247.24,247.0800897867565,0.2470800897867565,0.5594612794612885,3.8,55.27547206621847,1,103,124,0,557.6970303564349,True,True,4,4,09:18/km,27.88485151782174
77,3850.0,3900.0,50.0,247.24,247.72937499999998,247.4744791666666,0.24747447916666662,0.9787499999999341,3.85,55.76484706621844,1,103,124,0,554.0003298915466,True,True,4,4,09:14/km,27.70001649457733
78,3900.0,3950.0,50.0,247.72937499999998,248.28845528455287,248.0005326897019,0.2480005326897019,1.1181605691057825,3.9,56.32392735077133,1,103,124,0,554.0003298915466,True,True,4,4,09:14/km,27.70001649457733
79,3950.0,4000.0,50.0,248.28845528455287,249.08057971014492,248.69644161659008,0.24869644161659007,1.5842488511840997,3.95,57.11605177636338,1,103,124,0,557.993007701793,True,True,4,4,09:18/km,27.899650385089647
80,4000.0,4050.0,50.0,249.08057971014492,249.3419533799534,249.18162551940813,0.24918162551940812,0.5227473396169557,4.0,57.377425446171856,1,103,124,0,554.0003298915466,True,True,4,4,09:14/km,27.70001649457733
81,4050.0,4100.0,50.0,249.3419533799534,250.23662447257385,249.7917006973336,0.24979170069733359,1.789342185240912,4.05,58.27209653879231,1,103,124,0,558.7144801016846,True,False,5,5,09:19/km,27.935724005084225
82,4100.0,4150.0,50.0,250.23662447257385,251.4,250.79220815752464,0.2507922081575246,2.326751054852309,4.1,59.435472066218466,1,103,124,0,564.8871178242753,True,True,2,2,09:25/km,28.244355891213765
83,4150.0,4200.0,50.0,251.4,252.44573770491803,251.95715846994537,0.2519571584699454,2.0914754098360504,4.15,60.48120977113649,1,103,124,0,562.28042703043,True,True,2,2,09:22/km,28.1140213515215
84,4200.0,4250.0,50.0,252.44573770491803,252.95274044471506,252.72616822544197,0.25272616822544197,1.0140054795940614,4.2,60.98821251093352,1,103,124,0,552.0087719878524,True,True,3,3,09:12/km,27.600438599392618
85,4250.0,4300.0,50.0,252.95274044471506,253.0,253.00848478757908,0.2530084847875791,0.09451911056987683,4.25,61.03547206621846,1,103,124,0,552.0087719878524,True,True,3,3,09:12/km,27.600438599392618
86,4300.0,4350.0,50.0,253.0,252.67633233248839,252.85346657238392,0.25285346657238394,-0.6473353350232287,4.3,61.03547206621846,1,103,124,0,552.0087719878524,True,True,4,3,09:12/km,27.600438599392618
87,4350.0,4400.0,50.0,252.67633233248839,252.48000000000002,252.56286576010447,0.25256286576010445,-0.3926646649767349,4.35,61.03547206621846,1,103,124,0,552.0087719878524,True,True,4,3,09:12/km,27.600438599392618
88,4400.0,4450.0,50.0,252.48000000000002,252.72458204334367,252.5689576883385,0.2525689576883385,0.4891640866873104,4.4,61.280054109562116,1,103,124,0,552.0087719878524,True,True,3,3,09:12/km,27.600438599392618
89,4450.0,4500.0,50.0,252.72458204334367,254.17833149799972,253.3325618462509,0.2533325618462509,2.907498909312096,4.45,62.733803564218164,1,103,124,0,564.8871178242753,True,True,2,2,09:25/km,28.244355891213765
90,4500.0,4550.0,50.0,254.17833149799972,256.85881284334425,255.48173195724817,0.25548173195724816,5.360962690689064,4.5,65.4142849095627,1,103,124,0,572.4010733075506,True,True,3,2,09:32/km,28.62005366537753
91,4550.0,4600.0,50.0,256.85881284334425,259.69081006775724,258.3018544864307,0.2583018544864307,5.663994448825974,4.55,68.24628213397568,1,103,124,0,585.0064852937419,True,True,3,2,09:45/km,29.250324264687094
92,4600.0,4650.0,50.0,259.69081006775724,262.3911423499763,261.00098999052284,0.26100098999052285,5.400664564438102,4.6,70.94661441619473,1,103,124,0,586.5636701583055,True,True,3,2,09:47/km,29.328183507915277
93,4650.0,4700.0,50.0,262.3911423499763,265.45435807500655,263.9159838971287,0.26391598389712867,6.126431450060522,4.65,74.009830141225,1,103,124,0,600.9970688459025,True,True,3,2,10:01/km,30.049853442295127
94,4700.0,4750.0,50.0,265.45435807500655,268.4583166246649,267.0031997273741,0.26700319972737413,6.007917099316728,4.7,77.01378869088336,1,103,124,0,591.8615736222766,True,True,3,2,09:52/km,29.59307868111383
95,4750.0,4800.0,50.0,268.4583166246649,270.49558232931724,269.537392516563,0.269537392516563,4.0745314093046545,4.75,79.05105439553569,1,103,124,0,581.5632327483804,True,True,3,2,09:42/km,29.07816163741902
96,4800.0,4850.0,50.0,270.49558232931724,271.08000000000004,270.8825970548862,0.2708825970548862,1.1688353413655932,4.8,79.63547206621848,1,103,124,0,566.2137691785216,True,True,3,3,09:26/km,28.31068845892608
97,4850.0,4900.0,50.0,271.08000000000004,271.0126481726431,271.0492009881196,0.2710492009881196,-0.13470365471391688,4.85,79.63547206621848,1,103,124,0,563.3054115671847,True,True,3,3,09:23/km,28.165270578359234
98,4900.0,4950.0,50.0,271.0126481726431,271.05470079690895,271.01248863988855,0.2710124886398885,0.08410524853172774,4.9,79.67752469048435,1,103,124,0,562.5119338241503,True,True,3,3,09:23/km,28.125596691207516
99,4950.0,5000.0,50.0,271.05470079690895,272.9567347851362,271.8655220612148,0.2718655220612148,3.804067976454462,4.95,81.57955867871158,1,103,124,0,577.8613973940089,True,True,3,2,09:38/km,28.893069869700444
100,5000.0,5050.0,50.0,272.9567347851362,274.9668433971527,273.9898470286464,0.2739898470286464,4.02021722403299,5.0,83.58966729072807,1,103,124,0,577.8613973940089,True,True,3,2,09:38/km,28.893069869700444
101,5050.0,5100.0,50.0,274.9668433971527,276.5723063973064,275.8886467729165,0.2758886467729165,3.210926000307495,5.05,85.19513029088182,1,103,124,0,575.3902796605737,True,True,2,2,09:35/km,28.769513983028688
102,5100.0,5150.0,50.0,276.5723063973064,275.5891604180057,276.1733841844296,0.2761733841844296,-1.9662919586014596,5.1,85.19513029088182,1,103,124,0,562.5119338241503,True,True,2,2,09:23/km,28.125596691207516
103,5150.0,5199.35,49.350000000000364,275.5891604180057,276.5146691823899,275.8258670371174,0.2758258670371174,1.8753976988535486,5.15,86.12063905526605,1,103,124,0,576.7661190835584,True,True,2,2,09:37/km,28.463407976773816
0,0.0,50.0,50.0,279.51320754716977,280.69875559294815,280.2090418227329,0.2802090418227329,2.371096091556751,0.0,1.1855480457783756,2,124,144,0,449.4968108031196,True,False,76,16,07:29/km,22.47484054015598
1,50.0,100.0,50.0,280.69875559294815,280.0,280.34127296136245,0.28034127296136246,-1.3975111858962919,0.05,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,181,16,07:17/km,21.830923248334823
2,100.0,150.0,50.0,280.0,279.56000000000006,279.7533333333333,0.2797533333333333,-0.8799999999998818,0.1,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,172,16,07:17/km,21.830923248334823
3,150.0,200.0,50.0,279.56000000000006,278.8,279.25333333333333,0.27925333333333335,-1.5200000000000955,0.15,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,183,16,07:17/km,21.830923248334823
4,200.0,250.0,50.0,278.8,277.82019834710746,278.2726997245179,0.2782726997245179,-1.9596033057850946,0.2,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,172,16,07:17/km,21.830923248334823
5,250.0,300.0,50.0,277.82019834710746,277.4131274131274,277.5896865247775,0.2775896865247775,-0.8141418679600747,0.25,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,171,16,07:17/km,21.830923248334823
6,300.0,350.0,50.0,277.4131274131274,276.8948972224269,277.215191088827,0.277215191088827,-1.0364603814010707,0.3,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,182,16,07:17/km,21.830923248334823
7,350.0,400.0,50.0,276.8948972224269,275.66014184397164,276.2507402071871,0.2762507402071871,-2.469510756910495,0.35,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,174,16,07:17/km,21.830923248334823
8,400.0,450.0,50.0,275.66014184397164,274.4448093656067,275.10436358148735,0.2751043635814873,-2.4306649567298564,0.4,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,173,16,07:17/km,21.830923248334823
9,450.0,500.0,50.0,274.4448093656067,273.0623216574282,273.6172159494311,0.2736172159494311,-2.7649754163570606,0.45,1.1855480457783756,2,124,144,0,436.6184649666965,True,False,163,16,07:17/km,21.830923248334823
10,500.0,550.0,50.0,273.0623216574282,274.1552000415266,273.6204074265502,0.2736204074265502,2.185756768196825,0.5,2.278426429876788,2,124,144,0,446.8901200092743,True,False,100,16,07:27/km,22.344506000463717
11,550.0,600.0,50.0,274.1552000415266,272.63671936339523,273.53466901883223,0.2735346690188322,-3.0369613562627364,0.55,2.278426429876788,2,124,144,0,436.6184649666965,True,False,159,16,07:17/km,21.830923248334823
12,600.0,650.0,50.0,272.63671936339523,270.6532351858668,271.7019411809002,0.2717019411809002,-3.966968355056906,0.6,2.278426429876788,2,124,144,0,436.6184649666965,True,False,154,16,07:17/km,21.830923248334823
13,650.0,700.0,50.0,270.6532351858668,268.7387692307692,269.5497870199976,0.2695497870199976,-3.828931910195138,0.65,2.278426429876788,2,124,144,0,436.6184649666965,True,False,157,16,07:17/km,21.830923248334823
14,700.0,750.0,50.0,268.7387692307692,268.76186440677964,268.73062755323775,0.26873062755323773,0.04619035202085797,0.7,2.301521605887217,2,124,144,0,436.6184649666965,True,False,159,17,07:17/km,21.830923248334823
15,750.0,800.0,50.0,268.76186440677964,268.79115942028983,268.7399209858348,0.26873992098583477,0.058590027020386515,0.75,2.3308166193974102,2,124,144,0,436.6184649666965,True,False,160,17,07:17/km,21.830923248334823
16,800.0,850.0,50.0,268.79115942028983,268.62350989412187,268.800214582705,0.268800214582705,-0.3352990523359267,0.8,2.3308166193974102,2,124,144,0,436.6184649666965,True,False,168,17,07:17/km,21.830923248334823
17,850.0,900.0,50.0,268.62350989412187,266.7224894256916,267.7673802864545,0.2677673802864545,-3.8020409368605215,0.85,2.3308166193974102,2,124,144,0,436.6184649666965,True,False,162,16,07:17/km,21.830923248334823
18,900.0,950.0,50.0,266.7224894256916,263.93837072215376,265.36460369983575,0.2653646036998358,-5.568237407075685,0.9,2.3308166193974102,2,124,144,0,437.44897095569326,True,False,130,15,07:17/km,21.87244854778466
19,950.0,1000.0,50.0,263.93837072215376,260.8917087881512,262.42871696047916,0.26242871696047915,-6.093323868005086,0.95,2.3308166193974102,2,124,144,0,433.40553664247756,True,False,123,14,07:13/km,21.670276832123875
20,1000.0,1050.0,50.0,260.8917087881512,257.73974188708615,259.3136735217907,0.2593136735217907,-6.303933802130132,1.0,2.3308166193974102,2,124,144,0,433.40553664247756,True,False,115,14,07:13/km,21.670276832123875
21,1050.0,1100.0,50.0,257.73974188708615,254.55537852358717,256.1379989769628,0.2561379989769628,-6.368726726997977,1.05,2.3308166193974102,2,124,144,0,433.40553664247756,True,False,117,14,07:13/km,21.670276832123875
22,1100.0,1150.0,50.0,254.55537852358717,252.1565087815517,253.28916739032266,0.25328916739032264,-4.797739484070917,1.1,2.3308166193974102,2,124,144,0,432.5750306534808,True,False,149,15,07:13/km,21.62875153267404
23,1150.0,1200.0,50.0,252.1565087815517,250.99321637426902,251.42549281906528,0.2514254928190653,-2.326584814565365,1.15,2.3308166193974102,2,124,144,0,432.5750306534808,True,False,183,18,07:13/km,21.62875153267404
24,1200.0,1250.0,50.0,250.99321637426902,249.75774806053056,250.66200857374497,0.250662008573745,-2.470936627476931,1.2,2.3308166193974102,2,124,144,0,432.5750306534808,True,False,184,18,07:13/km,21.62875153267404
25,1250.0,1300.0,50.0,249.75774806053056,246.01916666666665,247.74391443805266,0.24774391443805266,-7.477162787727821,1.25,2.3308166193974102,2,124,144,0,437.03974044848354,True,False,98,15,07:17/km,21.85198702242418
26,1300.0,1350.0,50.0,246.01916666666665,244.34464944229086,245.18098542799996,0.24518098542799996,-3.3490344487515813,1.3,2.3308166193974102,2,124,144,0,432.5750306534808,True,False,169,17,07:13/km,21.62875153267404
27,1350.0,1400.0,50.0,244.34464944229086,242.22262393520458,243.28151818968539,0.24328151818968538,-4.244051014172555,1.35,2.3308166193974102,2,124,144,0,432.5750306534808,True,False,171,18,07:13/km,21.62875153267404
28,1400.0,1450.0,50.0,242.22262393520458,242.31451025746938,242.04596282741304,0.24204596282741303,0.18377264452959707,1.4,2.422702941662209,2,124,144,0,432.5750306534808,True,False,192,20,07:13/km,21.62875153267404
29,1450.0,1500.0,50.0,242.31451025746938,242.07882718274476,242.51285761909415,0.24251285761909414,-0.4713661494492385,1.45,2.422702941662209,2,124,144,0,432.5750306534808,True,False,208,20,07:13/km,21.62875153267404
30,1500.0,1550.0,50.0,242.07882718274476,236.80080262271395,239.65452051114653,0.23965452051114652,-10.55604912006163,1.5,2.422702941662209,2,124,144,0,437.16224501405736,True,False,41,10,07:17/km,21.858112250702867
31,1550.0,1600.0,50.0,236.80080262271395,231.61362847549412,234.06372535966878,0.23406372535966877,-10.374348294439642,1.55,2.422702941662209,2,124,144,0,437.16224501405736,True,False,45,10,07:17/km,21.858112250702867
32,1600.0,1650.0,50.0,231.61362847549412,229.13389961389962,230.11024943693727,0.23011024943693725,-4.9594577231890185,1.6,2.422702941662209,2,124,144,0,432.5750306534808,True,False,159,18,07:13/km,21.62875153267404
33,1650.0,1700.0,50.0,229.13389961389962,228.4199553475449,228.84696001663073,0.22884696001663074,-1.427888532709403,1.65,2.422702941662209,2,124,144,0,432.5750306534808,True,False,238,22,07:13/km,21.62875153267404
34,1700.0,1750.0,50.0,228.4199553475449,225.43093393583732,227.06936746817553,0.22706936746817552,-5.978042823415194,1.7,2.422702941662209,2,124,144,0,433.40553664247756,True,False,144,19,07:13/km,21.670276832123875
35,1750.0,1800.0,50.0,225.43093393583732,221.57105279182852,223.4616999120733,0.2234616999120733,-7.719762288017591,1.75,2.422702941662209,2,124,144,0,437.03974044848354,True,False,110,19,07:17/km,21.85198702242418
36,1800.0,1850.0,50.0,221.57105279182852,217.53601526978315,219.5193782710203,0.21951937827102028,-8.070075044090743,1.8,2.422702941662209,2,124,144,0,437.03974044848354,True,False,94,17,07:17/km,21.85198702242418
37,1850.0,1900.0,50.0,217.53601526978315,216.90282010071792,217.12098856942103,0.21712098856942103,-1.2663903381304635,1.85,2.422702941662209,2,124,144,0,432.5750306534808,True,False,265,24,07:13/km,21.62875153267404
38,1900.0,1950.0,50.0,216.90282010071792,215.69947267570097,216.28546749493796,0.21628546749493796,-2.4066948500338867,1.9,2.422702941662209,2,124,144,0,432.5750306534808,True,False,227,24,07:13/km,21.62875153267404
39,1950.0,2000.0,50.0,215.69947267570097,215.31644444444447,215.4369272136927,0.2154369272136927,-0.7660564625130064,1.95,2.422702941662209,2,124,144,0,455.95155507792373,True,False,275,24,07:36/km,22.797577753896185
40,2000.0,2050.0,50.0,215.31644444444447,214.01292058266208,215.00654032125996,0.21500654032125996,-2.60704772356479,2.0,2.422702941662209,2,124,144,0,455.95155507792373,True,False,225,24,07:36/km,22.797577753896185
41,2050.0,2100.0,50.0,214.01292058266208,209.56968450292442,211.64662691685882,0.21164662691685882,-8.886472159475318,2.05,2.422702941662209,2,124,144,0,456.07405964349755,True,False,71,14,07:36/km,22.803702982174876
42,2100.0,2150.0,50.0,209.56968450292442,207.5604485235021,208.4697651054249,0.2084697651054249,-4.018471958844657,2.1,2.422702941662209,2,124,144,0,455.95155507792373,True,False,198,24,07:36/km,22.797577753896185
43,2150.0,2200.0,50.0,207.5604485235021,206.7946368387477,207.11908004713828,0.20711908004713828,-1.531623369508793,2.15,2.422702941662209,2,124,144,0,455.95155507792373,True,False,260,24,07:36/km,22.797577753896185
44,2200.0,2250.0,50.0,206.7946368387477,207.20446153846152,206.89538745886375,0.20689538745886374,0.8196493994276466,2.2,2.832527641376032,2,124,144,0,455.95155507792373,True,False,262,24,07:36/km,22.797577753896185
45,2250.0,2300.0,50.0,207.20446153846152,204.4262117282971,206.26845467130386,0.20626845467130386,-5.55649962032885,2.25,2.832527641376032,2,124,144,0,455.95155507792373,True,False,164,24,07:36/km,22.797577753896185
46,2300.0,2350.0,50.0,204.4262117282971,201.6280254358574,202.7089469051687,0.2027089469051687,-5.5963725848793615,2.3,2.832527641376032,2,124,144,0,455.95155507792373,True,False,163,24,07:36/km,22.797577753896185
47,2350.0,2400.0,50.0,201.6280254358574,201.04000000000002,201.2998099466563,0.2012998099466563,-1.1760508717147786,2.35,2.832527641376032,2,124,144,0,455.95155507792373,True,False,282,24,07:36/km,22.797577753896185
48,2400.0,2450.0,50.0,201.04000000000002,199.92185087958168,200.53332694297694,0.20053332694297693,-2.2362982408366747,2.4,2.832527641376032,2,124,144,0,455.95155507792373,True,False,243,24,07:36/km,22.797577753896185
49,2450.0,2500.0,50.0,199.92185087958168,198.95999999999998,199.4018572699381,0.1994018572699381,-1.9237017591634071,2.45,2.832527641376032,2,124,144,0,455.95155507792373,True,False,249,24,07:36/km,22.797577753896185
50,2500.0,2550.0,50.0,198.95999999999998,199.74030291540848,199.22497068147848,0.19922497068147849,1.5606058308169963,2.5,3.6128305567845302,2,124,144,0,455.95155507792373,True,False,260,24,07:36/km,22.797577753896185
51,2550.0,2600.0,50.0,199.74030291540848,198.1050676269738,199.174584590811,0.199174584590811,-3.270470576869343,2.55,3.6128305567845302,2,124,144,0,455.95155507792373,True,False,214,24,07:36/km,22.797577753896185
