atividade_id,timestamp,distancia_m,altitude_m,fc_bpm,velocidade_fit_m_s
22882313372,2026-05-14 18:26:53+00:00,2980.68,204.0,144,1.782
22882313372,2026-05-14 18:26:54+00:00,2982.27,204.20000000000005,145,1.782
22882313372,2026-05-14 18:26:55+00:00,2984.28,204.39999999999998,145,1.782
22882313372,2026-05-14 18:26:56+00:00,2985.89,204.39999999999998,145,1.791
22882313372,2026-05-14 18:26:57+00:00,2987.44,204.60000000000002,145,1.782
22882313372,2026-05-14 18:26:58+00:00,2989.09,204.60000000000002,145,1.782
22882313372,2026-05-14 18:26:59+00:00,2990.75,204.60000000000002,144,1.782
22882313372,2026-05-14 18:27:00+00:00,2992.07,204.79999999999995,145,1.773
22882313372,2026-05-14 18:27:01+00:00,2993.53,204.79999999999995,145,1.773
22882313372,2026-05-14 18:27:02+00:00,2995.78,204.79999999999995,145,1.764
22882313372,2026-05-14 18:27:03+00:00,2997.49,205.0,145,1.764
22882313372,2026-05-14 18:27:04+00:00,2998.96,205.20000000000005,144,1.764
22882313372,2026-05-14 18:27:05+00:00,3000.29,205.20000000000005,144,1.764
22882313372,2026-05-14 18:27:06+00:00,3002.11,205.20000000000005,144,1.754
22882313372,2026-05-14 18:27:07+00:00,3003.93,205.20000000000005,144,1.745
22882313372,2026-05-14 18:27:08+00:00,3005.81,205.20000000000005,143,1.745
22882313372,2026-05-14 18:27:09+00:00,3007.55,205.39999999999998,143,1.745
22882313372,2026-05-14 18:27:10+00:00,3009.25,205.39999999999998,143,1.745
22882313372,2026-05-14 18:27:11+00:00,3010.88,205.60000000000002,143,1.745
22882313372,2026-05-14 18:27:12+00:00,3012.94,205.60000000000002,143,1.745
22882313372,2026-05-14 18:27:13+00:00,3014.94,205.60000000000002,143,1.745
22882313372,2026-05-14 18:27:14+00:00,3017.32,205.60000000000002,143,1.745
22882313372,2026-05-14 18:27:15+00:00,3019.4,205.60000000000002,143,1.745
22882313372,2026-05-14 18:27:16+00:00,3020.74,205.60000000000002,142,1.754
22882313372,2026-05-14 18:27:17+00:00,3022.17,205.60000000000002,142,1.754
22882313372,2026-05-14 18:27:18+00:00,3023.84,205.79999999999995,142,1.754
22882313372,2026-05-14 18:27:19+00:00,3025.28,205.79999999999995,142,1.745
22882313372,2026-05-14 18:27:20+00:00,3026.68,205.79999999999995,142,1.745
22882313372,2026-05-14 18:27:21+00:00,3028.33,206.0,141,1.745
22882313372,2026-05-14 18:27:22+00:00,3030.41,206.0,141,1.736
22882313372,2026-05-14 18:27:23+00:00,3032.92,206.20000000000005,141,1.736
22882313372,2026-05-14 18:27:24+00:00,3034.37,206.20000000000005,141,1.736
22882313372,2026-05-14 18:27:25+00:00,3035.86,206.20000000000005,141,1.745
22882313372,2026-05-14 18:27:26+00:00,3038.1,206.20000000000005,141,1.736
22882313372,2026-05-14 18:27:27+00:00,3040.29,206.20000000000005,141,1.736
22882313372,2026-05-14 18:27:28+00:00,3042.14,206.20000000000005,141,1.745
22882313372,2026-05-14 18:27:29+00:00,3043.45,206.39999999999998,141,1.754
22882313372,2026-05-14 18:27:30+00:00,3045.01,206.39999999999998,141,1.754
22882313372,2026-05-14 18:27:31+00:00,3046.91,206.60000000000002,141,1.745
22882313372,2026-05-14 18:27:32+00:00,3049.28,206.60000000000002,141,1.745
22882313372,2026-05-14 18:27:33+00:00,3050.77,206.60000000000002,140,1.745
22882313372,2026-05-14 18:27:34+00:00,3052.14,206.60000000000002,141,1.754
22882313372,2026-05-14 18:27:35+00:00,3053.66,206.60000000000002,141,1.754
22882313372,2026-05-14 18:27:36+00:00,3055.23,206.60000000000002,141,1.745
22882313372,2026-05-14 18:27:37+00:00,3056.99,206.60000000000002,141,1.745
22882313372,2026-05-14 18:27:38+00:00,3058.73,206.60000000000002,141,1.736
22882313372,2026-05-14 18:27:39+00:00,3060.17,206.79999999999995,142,1.736
22882313372,2026-05-14 18:27:40+00:00,3061.65,206.79999999999995,141,1.736
22882313372,2026-05-14 18:27:41+00:00,3063.33,206.79999999999995,141,1.726
22882313372,2026-05-14 18:27:42+00:00,3065.02,206.79999999999995,141,1.717
22882313372,2026-05-14 18:27:43+00:00,3066.86,207.0,141,1.717
22882313372,2026-05-14 18:27:44+00:00,3068.6,207.0,141,1.717
22882313372,2026-05-14 18:27:45+00:00,3070.2,207.20000000000005,141,1.717
22882313372,2026-05-14 18:27:46+00:00,3072.01,207.20000000000005,141,1.717
22882313372,2026-05-14 18:27:47+00:00,3073.62,207.20000000000005,140,1.708
22882313372,2026-05-14 18:27:48+00:00,3075.07,207.20000000000005,140,1.708
22882313372,2026-05-14 18:27:49+00:00,3076.59,207.20000000000005,139,1.708
22882313372,2026-05-14 18:27:50+00:00,3078.39,207.20000000000005,138,1.698
22882313372,2026-05-14 18:27:51+00:00,3079.92,207.20000000000005,138,1.698
22882313372,2026-05-14 18:27:52+00:00,3081.55,207.39999999999998,137,1.698
22882313372,2026-05-14 18:27:53+00:00,3083.55,207.39999999999998,136,1.698
22882313372,2026-05-14 18:27:54+00:00,3085.24,207.60000000000002,136,1.689
22882313372,2026-05-14 18:27:55+00:00,3086.9,207.79999999999995,135,1.689
22882313372,2026-05-14 18:27:56+00:00,3088.79,207.79999999999995,135,1.689
22882313372,2026-05-14 18:27:57+00:00,3090.67,207.79999999999995,135,1.689
22882313372,2026-05-14 18:27:58+00:00,3092.15,207.79999999999995,135,1.689
22882313372,2026-05-14 18:27:59+00:00,3093.2,207.79999999999995,135,1.689
22882313372,2026-05-14 18:28:00+00:00,3094.6,207.79999999999995,135,1.689
22882313372,2026-05-14 18:28:01+00:00,3096.5,207.79999999999995,135,1.68
22882313372,2026-05-14 18:28:02+00:00,3098.56,207.79999999999995,135,1.68
22882313372,2026-05-14 18:28:03+00:00,3100.44,208.0,135,1.68
22882313372,2026-05-14 18:28:04+00:00,3101.53,208.0,135,1.689
22882313372,2026-05-14 18:28:05+00:00,3102.72,207.79999999999995,135,1.689
22882313372,2026-05-14 18:28:06+00:00,3103.69,207.79999999999995,134,1.68
22882313372,2026-05-14 18:28:07+00:00,3105.56,207.79999999999995,135,1.68
22882313372,2026-05-14 18:28:08+00:00,3107.18,208.0,134,1.661
22882313372,2026-05-14 18:28:09+00:00,3108.28,208.0,134,1.661
22882313372,2026-05-14 18:28:10+00:00,3110.16,208.20000000000005,134,1.661
22882313372,2026-05-14 18:28:11+00:00,3112.29,208.39999999999998,135,1.652
22882313372,2026-05-14 18:28:12+00:00,3114.54,208.39999999999998,135,1.652
22882313372,2026-05-14 18:28:13+00:00,3116.47,208.39999999999998,134,1.652
22882313372,2026-05-14 18:28:14+00:00,3118.33,208.39999999999998,134,1.661
22882313372,2026-05-14 18:28:15+00:00,3119.77,208.39999999999998,134,1.661
22882313372,2026-05-14 18:28:16+00:00,3121.12,208.60000000000002,134,1.661
22882313372,2026-05-14 18:28:17+00:00,3123.11,208.60000000000002,134,1.661
22882313372,2026-05-14 18:28:18+00:00,3124.99,208.60000000000002,133,1.661
22882313372,2026-05-14 18:28:19+00:00,3126.85,208.60000000000002,133,1.661
22882313372,2026-05-14 18:28:20+00:00,3128.58,208.60000000000002,134,1.67
22882313372,2026-05-14 18:28:21+00:00,3130.2,208.60000000000002,134,1.67
22882313372,2026-05-14 18:28:22+00:00,3131.95,208.79999999999995,134,1.67
22882313372,2026-05-14 18:28:23+00:00,3133.71,208.79999999999995,134,1.67
22882313372,2026-05-14 18:28:24+00:00,3135.54,208.79999999999995,133,1.67
22882313372,2026-05-14 18:28:25+00:00,3137.49,208.79999999999995,133,1.67
22882313372,2026-05-14 18:28:26+00:00,3139.25,208.79999999999995,133,1.67
22882313372,2026-05-14 18:28:27+00:00,3141.14,208.79999999999995,133,1.67
22882313372,2026-05-14 18:28:28+00:00,3142.76,209.0,134,1.67
22882313372,2026-05-14 18:28:29+00:00,3144.71,209.0,134,1.68
22882313372,2026-05-14 18:28:30+00:00,3146.61,209.0,134,1.68
22882313372,2026-05-14 18:28:31+00:00,3147.96,209.0,134,1.68
22882313372,2026-05-14 18:28:32+00:00,3149.42,209.0,133,1.68
22882313372,2026-05-14 18:28:33+00:00,3151.23,209.0,134,1.68
22882313372,2026-05-14 18:28:34+00:00,3153.1,209.0,134,1.68
22882313372,2026-05-14 18:28:35+00:00,3154.91,209.0,134,1.68
22882313372,2026-05-14 18:28:36+00:00,3156.68,209.20000000000005,134,1.68
22882313372,2026-05-14 18:28:37+00:00,3158.34,209.20000000000005,135,1.68
22882313372,2026-05-14 18:28:38+00:00,3160.32,209.39999999999998,135,1.689
22882313372,2026-05-14 18:28:39+00:00,3161.85,209.39999999999998,135,1.689
22882313372,2026-05-14 18:28:40+00:00,3163.28,209.39999999999998,135,1.689
22882313372,2026-05-14 18:28:41+00:00,3164.97,209.39999999999998,135,1.689
22882313372,2026-05-14 18:28:42+00:00,3166.92,209.39999999999998,136,1.68
22882313372,2026-05-14 18:28:43+00:00,3169.11,209.39999999999998,136,1.68
22882313372,2026-05-14 18:28:44+00:00,3171.12,209.39999999999998,136,1.689
22882313372,2026-05-14 18:28:45+00:00,3173.24,209.60000000000002,136,1.689
22882313372,2026-05-14 18:28:46+00:00,3175.34,209.60000000000002,136,1.698
22882313372,2026-05-14 18:28:47+00:00,3177.22,209.79999999999995,136,1.708
22882313372,2026-05-14 18:28:48+00:00,3178.9,209.79999999999995,137,1.717
22882313372,2026-05-14 18:28:49+00:00,3180.78,210.0,137,1.726
22882313372,2026-05-14 18:28:50+00:00,3182.33,210.0,137,1.726
22882313372,2026-05-14 18:28:51+00:00,3183.72,210.0,137,1.726
22882313372,2026-05-14 18:28:52+00:00,3185.11,210.20000000000005,138,1.726
22882313372,2026-05-14 18:28:53+00:00,3186.84,210.39999999999998,138,1.717
22882313372,2026-05-14 18:28:54+00:00,3188.51,210.39999999999998,138,1.717
22882313372,2026-05-14 18:28:55+00:00,3190.32,210.60000000000002,138,1.717
22882313372,2026-05-14 18:28:56+00:00,3191.88,210.60000000000002,138,1.717
22882313372,2026-05-14 18:28:57+00:00,3193.5,210.79999999999995,138,1.708
22882313372,2026-05-14 18:28:58+00:00,3194.79,210.79999999999995,139,1.708
22882313372,2026-05-14 18:28:59+00:00,3196.34,211.0,139,1.708
22882313372,2026-05-14 18:29:00+00:00,3198.13,211.20000000000005,139,1.698
22882313372,2026-05-14 18:29:01+00:00,3200.14,211.39999999999998,139,1.698
22882313372,2026-05-14 18:29:02+00:00,3202.19,211.39999999999998,139,1.698
22882313372,2026-05-14 18:29:03+00:00,3204.36,211.60000000000002,139,1.698
22882313372,2026-05-14 18:29:04+00:00,3206.27,211.60000000000002,139,1.708
22882313372,2026-05-14 18:29:05+00:00,3208.2,211.60000000000002,138,1.708
22882313372,2026-05-14 18:29:06+00:00,3209.8,211.79999999999995,138,1.717
22882313372,2026-05-14 18:29:07+00:00,3211.57,211.79999999999995,138,1.717
22882313372,2026-05-14 18:29:08+00:00,3213.1,212.0,138,1.717
22882313372,2026-05-14 18:29:09+00:00,3214.24,212.0,139,1.717
22882313372,2026-05-14 18:29:10+00:00,3215.83,212.0,138,1.717
22882313372,2026-05-14 18:29:11+00:00,3217.8,212.0,139,1.708
22882313372,2026-05-14 18:29:12+00:00,3219.44,212.20000000000005,138,1.708
22882313372,2026-05-14 18:29:13+00:00,3221.37,212.20000000000005,138,1.708
22882313372,2026-05-14 18:29:14+00:00,3222.84,212.39999999999998,138,1.708
22882313372,2026-05-14 18:29:15+00:00,3224.4,212.60000000000002,138,1.708
22882313372,2026-05-14 18:29:16+00:00,3225.94,212.79999999999995,138,1.708
22882313372,2026-05-14 18:29:17+00:00,3228.05,212.79999999999995,138,1.708
22882313372,2026-05-14 18:29:18+00:00,3229.77,213.0,138,1.708
22882313372,2026-05-14 18:29:19+00:00,3231.06,213.0,138,1.708
22882313372,2026-05-14 18:29:20+00:00,3232.27,213.20000000000005,138,1.708
22882313372,2026-05-14 18:29:21+00:00,3233.81,213.39999999999998,138,1.698
22882313372,2026-05-14 18:29:22+00:00,3235.91,213.39999999999998,137,1.689
22882313372,2026-05-14 18:29:23+00:00,3237.6,213.60000000000002,137,1.689
22882313372,2026-05-14 18:29:24+00:00,3239.17,213.79999999999995,137,1.689
22882313372,2026-05-14 18:29:25+00:00,3241.28,214.0,137,1.689
22882313372,2026-05-14 18:29:26+00:00,3243.04,214.20000000000005,137,1.689
22882313372,2026-05-14 18:29:27+00:00,3245.15,214.20000000000005,137,1.698
22882313372,2026-05-14 18:29:28+00:00,3247.16,214.39999999999998,137,1.698
22882313372,2026-05-14 18:29:29+00:00,3248.95,214.39999999999998,137,1.708
22882313372,2026-05-14 18:29:30+00:00,3250.51,214.60000000000002,137,1.708
22882313372,2026-05-14 18:29:31+00:00,3252.11,214.79999999999995,137,1.708
22882313372,2026-05-14 18:29:32+00:00,3253.93,214.79999999999995,137,1.708
22882313372,2026-05-14 18:29:33+00:00,3255.48,215.0,137,1.708
22882313372,2026-05-14 18:29:34+00:00,3256.93,215.20000000000005,137,1.708
22882313372,2026-05-14 18:29:35+00:00,3258.47,215.20000000000005,138,1.708
22882313372,2026-05-14 18:29:36+00:00,3259.89,215.39999999999998,138,1.698
22882313372,2026-05-14 18:29:37+00:00,3262.23,215.39999999999998,138,1.698
22882313372,2026-05-14 18:29:38+00:00,3263.88,215.60000000000002,138,1.698
22882313372,2026-05-14 18:29:39+00:00,3265.29,215.79999999999995,138,1.708
22882313372,2026-05-14 18:29:40+00:00,3266.6,215.79999999999995,139,1.708
22882313372,2026-05-14 18:29:41+00:00,3268.15,215.79999999999995,140,1.698
22882313372,2026-05-14 18:29:42+00:00,3270.22,216.0,140,1.689
22882313372,2026-05-14 18:29:43+00:00,3272.47,216.0,140,1.689
22882313372,2026-05-14 18:29:44+00:00,3274.8,216.0,141,1.689
22882313372,2026-05-14 18:29:45+00:00,3276.12,216.20000000000005,142,1.698
22882313372,2026-05-14 18:29:46+00:00,3277.94,216.20000000000005,142,1.708
22882313372,2026-05-14 18:29:47+00:00,3280.06,216.39999999999998,142,1.708
22882313372,2026-05-14 18:29:48+00:00,3282.33,216.39999999999998,142,1.708
22882313372,2026-05-14 18:29:49+00:00,3283.86,216.60000000000002,143,1.717
22882313372,2026-05-14 18:29:50+00:00,3284.79,216.60000000000002,143,1.726
22882313372,2026-05-14 18:29:51+00:00,3286.26,216.79999999999995,143,1.726
22882313372,2026-05-14 18:29:52+00:00,3288.22,216.79999999999995,143,1.717
22882313372,2026-05-14 18:29:53+00:00,3290.39,217.0,142,1.717
22882313372,2026-05-14 18:29:54+00:00,3292.27,217.20000000000005,143,1.717
22882313372,2026-05-14 18:29:55+00:00,3294.41,217.20000000000005,143,1.726
22882313372,2026-05-14 18:29:56+00:00,3296.01,217.39999999999998,142,1.736
22882313372,2026-05-14 18:29:57+00:00,3297.29,217.39999999999998,142,1.736
22882313372,2026-05-14 18:29:58+00:00,3299.06,217.39999999999998,142,1.736
22882313372,2026-05-14 18:29:59+00:00,3301.02,217.39999999999998,143,1.726
22882313372,2026-05-14 18:30:00+00:00,3302.53,217.60000000000002,143,1.726
22882313372,2026-05-14 18:30:01+00:00,3304.27,217.60000000000002,142,1.726
22882313372,2026-05-14 18:30:02+00:00,3305.77,217.79999999999995,142,1.726
22882313372,2026-05-14 18:30:03+00:00,3307.81,218.0,142,1.726
22882313372,2026-05-14 18:30:04+00:00,3309.62,218.0,142,1.726
22882313372,2026-05-14 18:30:05+00:00,3311.07,218.20000000000005,142,1.736
22882313372,2026-05-14 18:30:06+00:00,3312.53,218.20000000000005,142,1.736
22882313372,2026-05-14 18:30:07+00:00,3314.51,218.39999999999998,142,1.726
22882313372,2026-05-14 18:30:08+00:00,3316.22,218.60000000000002,143,1.726
22882313372,2026-05-14 18:30:09+00:00,3317.84,218.79999999999995,142,1.726
22882313372,2026-05-14 18:30:10+00:00,3318.99,219.0,142,1.726
22882313372,2026-05-14 18:30:11+00:00,3320.88,219.39999999999998,142,1.726
22882313372,2026-05-14 18:30:12+00:00,3322.62,219.60000000000002,142,1.717
22882313372,2026-05-14 18:30:13+00:00,3324.01,219.79999999999995,143,1.717
22882313372,2026-05-14 18:30:14+00:00,3325.34,220.20000000000005,144,1.717
22882313372,2026-05-14 18:30:15+00:00,3326.51,220.60000000000002,144,1.708
22882313372,2026-05-14 18:30:16+00:00,3327.81,220.79999999999995,145,1.698
22882313372,2026-05-14 18:30:17+00:00,3329.74,221.0,145,1.68
22882313372,2026-05-14 18:30:18+00:00,3331.64,221.20000000000005,146,1.68
22882313372,2026-05-14 18:30:19+00:00,3333.53,221.20000000000005,146,1.68
22882313372,2026-05-14 18:30:20+00:00,3335.28,221.20000000000005,146,1.68
22882313372,2026-05-14 18:30:21+00:00,3337.0,221.0,146,1.68
22882313372,2026-05-14 18:30:22+00:00,3338.73,221.0,146,1.68
22882313372,2026-05-14 18:30:23+00:00,3340.8,221.0,147,1.68
22882313372,2026-05-14 18:30:24+00:00,3342.5,221.20000000000005,146,1.68
22882313372,2026-05-14 18:30:25+00:00,3343.47,221.20000000000005,146,1.689
22882313372,2026-05-14 18:30:26+00:00,3344.65,221.20000000000005,146,1.689
22882313372,2026-05-14 18:30:27+00:00,3346.13,221.20000000000005,146,1.67
22882313372,2026-05-14 18:30:28+00:00,3348.08,221.39999999999998,146,1.661
22882313372,2026-05-14 18:30:29+00:00,3349.82,221.60000000000002,146,1.661
22882313372,2026-05-14 18:30:30+00:00,3351.44,221.79999999999995,146,1.661
22882313372,2026-05-14 18:30:31+00:00,3352.43,222.0,146,1.661
22882313372,2026-05-14 18:30:32+00:00,3354.04,222.0,145,1.652
22882313372,2026-05-14 18:30:33+00:00,3355.81,222.0,145,1.642
22882313372,2026-05-14 18:30:34+00:00,3357.53,221.79999999999995,145,1.642
22882313372,2026-05-14 18:30:35+00:00,3358.98,222.0,144,1.642
22882313372,2026-05-14 18:30:36+00:00,3360.31,222.0,144,1.642
22882313372,2026-05-14 18:30:37+00:00,3361.88,222.39999999999998,144,1.633
22882313372,2026-05-14 18:30:38+00:00,3363.95,222.60000000000002,144,1.624
22882313372,2026-05-14 18:30:39+00:00,3365.63,222.79999999999995,144,1.624
22882313372,2026-05-14 18:30:40+00:00,3366.71,222.79999999999995,145,1.633
22882313372,2026-05-14 18:30:41+00:00,3368.18,223.0,145,1.633
22882313372,2026-05-14 18:30:42+00:00,3369.83,223.0,146,1.624
22882313372,2026-05-14 18:30:43+00:00,3372.09,223.20000000000005,145,1.614
22882313372,2026-05-14 18:30:44+00:00,3374.25,223.39999999999998,145,1.614
22882313372,2026-05-14 18:30:45+00:00,3376.15,223.60000000000002,145,1.633
22882313372,2026-05-14 18:30:46+00:00,3377.8,223.79999999999995,146,1.652
22882313372,2026-05-14 18:30:47+00:00,3379.59,224.0,146,1.652
22882313372,2026-05-14 18:30:48+00:00,3381.23,224.0,146,1.661
22882313372,2026-05-14 18:30:49+00:00,3382.57,224.20000000000005,146,1.661
22882313372,2026-05-14 18:30:50+00:00,3383.82,224.20000000000005,146,1.661
22882313372,2026-05-14 18:30:51+00:00,3385.39,224.60000000000002,147,1.652
22882313372,2026-05-14 18:30:52+00:00,3387.19,224.79999999999995,146,1.642
22882313372,2026-05-14 18:30:53+00:00,3389.3,225.0,146,1.642
22882313372,2026-05-14 18:30:54+00:00,3391.15,225.20000000000005,146,1.642
22882313372,2026-05-14 18:30:55+00:00,3393.09,225.20000000000005,146,1.652
22882313372,2026-05-14 18:30:56+00:00,3394.56,225.39999999999998,146,1.661
22882313372,2026-05-14 18:30:57+00:00,3396.13,225.39999999999998,145,1.661
22882313372,2026-05-14 18:30:58+00:00,3397.8,225.60000000000002,145,1.661
22882313372,2026-05-14 18:30:59+00:00,3399.77,225.60000000000002,145,1.661
22882313372,2026-05-14 18:31:00+00:00,3401.64,225.79999999999995,145,1.661
22882313372,2026-05-14 18:31:01+00:00,3403.32,225.79999999999995,145,1.661
22882313372,2026-05-14 18:31:02+00:00,3404.24,225.79999999999995,146,1.67
22882313372,2026-05-14 18:31:03+00:00,3405.99,226.0,145,1.67
22882313372,2026-05-14 18:31:04+00:00,3407.84,226.0,145,1.652
22882313372,2026-05-14 18:31:05+00:00,3409.38,226.20000000000005,146,1.652
22882313372,2026-05-14 18:31:06+00:00,3410.64,226.39999999999998,146,1.652
22882313372,2026-05-14 18:31:07+00:00,3411.65,226.39999999999998,145,1.652
22882313372,2026-05-14 18:31:08+00:00,3413.36,226.60000000000002,145,1.642
22882313372,2026-05-14 18:31:09+00:00,3415.23,226.60000000000002,145,1.633
22882313372,2026-05-14 18:31:10+00:00,3417.05,226.79999999999995,145,1.633
22882313372,2026-05-14 18:31:11+00:00,3418.67,226.79999999999995,145,1.633
22882313372,2026-05-14 18:31:12+00:00,3420.44,226.79999999999995,144,1.633
22882313372,2026-05-14 18:31:13+00:00,3421.82,226.79999999999995,144,1.633
22882313372,2026-05-14 18:31:14+00:00,3423.3,226.79999999999995,144,1.633
22882313372,2026-05-14 18:31:15+00:00,3425.19,227.0,143,1.624
22882313372,2026-05-14 18:31:16+00:00,3426.99,227.0,143,1.624
22882313372,2026-05-14 18:31:17+00:00,3428.4,227.0,143,1.624
22882313372,2026-05-14 18:31:18+00:00,3429.79,227.20000000000005,144,1.624
22882313372,2026-05-14 18:31:19+00:00,3431.46,227.39999999999998,144,1.624
22882313372,2026-05-14 18:31:20+00:00,3433.3,227.39999999999998,144,1.614
22882313372,2026-05-14 18:31:21+00:00,3435.32,227.60000000000002,144,1.614
22882313372,2026-05-14 18:31:22+00:00,3437.07,227.79999999999995,144,1.624
22882313372,2026-05-14 18:31:23+00:00,3438.41,228.0,144,1.624
22882313372,2026-05-14 18:31:24+00:00,3439.98,228.0,144,1.624
22882313372,2026-05-14 18:31:25+00:00,3441.72,228.20000000000005,145,1.624
22882313372,2026-05-14 18:31:26+00:00,3443.36,228.39999999999998,145,1.624
22882313372,2026-05-14 18:31:27+00:00,3445.13,228.39999999999998,145,1.624
22882313372,2026-05-14 18:31:28+00:00,3446.61,228.39999999999998,145,1.624
22882313372,2026-05-14 18:31:29+00:00,3448.05,228.60000000000002,145,1.624
22882313372,2026-05-14 18:31:30+00:00,3449.59,228.60000000000002,145,1.624
22882313372,2026-05-14 18:31:31+00:00,3451.46,228.60000000000002,145,1.624
22882313372,2026-05-14 18:31:32+00:00,3453.28,228.79999999999995,145,1.624
22882313372,2026-05-14 18:31:33+00:00,3454.55,228.79999999999995,144,1.624
22882313372,2026-05-14 18:31:34+00:00,3455.73,229.0,144,1.624
22882313372,2026-05-14 18:31:35+00:00,3457.33,229.20000000000005,144,1.614
22882313372,2026-05-14 18:31:36+00:00,3458.86,229.20000000000005,144,1.605
22882313372,2026-05-14 18:31:37+00:00,3460.77,229.39999999999998,144,1.605
22882313372,2026-05-14 18:31:38+00:00,3462.11,229.39999999999998,143,1.605
22882313372,2026-05-14 18:31:39+00:00,3463.73,229.60000000000002,143,1.605
22882313372,2026-05-14 18:31:40+00:00,3465.37,229.79999999999995,142,1.605
22882313372,2026-05-14 18:31:41+00:00,3467.26,229.79999999999995,142,1.596
22882313372,2026-05-14 18:31:42+00:00,3469.17,230.0,141,1.596
22882313372,2026-05-14 18:31:43+00:00,3471.14,230.20000000000005,141,1.605
22882313372,2026-05-14 18:31:44+00:00,3472.89,230.39999999999998,141,1.605
22882313372,2026-05-14 18:31:45+00:00,3474.58,230.60000000000002,141,1.614
22882313372,2026-05-14 18:31:46+00:00,3476.39,230.60000000000002,141,1.624
22882313372,2026-05-14 18:31:47+00:00,3478.27,230.79999999999995,141,1.624
22882313372,2026-05-14 18:31:48+00:00,3479.82,230.79999999999995,142,1.624
22882313372,2026-05-14 18:31:49+00:00,3481.43,230.79999999999995,142,1.633
22882313372,2026-05-14 18:31:50+00:00,3483.1,230.79999999999995,143,1.633
22882313372,2026-05-14 18:31:51+00:00,3484.96,231.0,143,1.633
22882313372,2026-05-14 18:31:52+00:00,3486.64,231.0,143,1.633
22882313372,2026-05-14 18:31:53+00:00,3488.02,231.20000000000005,142,1.633
22882313372,2026-05-14 18:31:54+00:00,3489.44,231.20000000000005,142,1.633
22882313372,2026-05-14 18:31:55+00:00,3490.99,231.39999999999998,142,1.633
22882313372,2026-05-14 18:31:56+00:00,3492.8,231.60000000000002,141,1.624
22882313372,2026-05-14 18:31:57+00:00,3494.7,231.79999999999995,141,1.624
22882313372,2026-05-14 18:31:58+00:00,3496.35,232.20000000000005,141,1.633
22882313372,2026-05-14 18:31:59+00:00,3497.61,232.39999999999998,141,1.633
22882313372,2026-05-14 18:32:00+00:00,3499.12,232.60000000000002,141,1.633
22882313372,2026-05-14 18:32:01+00:00,3500.89,232.79999999999995,141,1.624
22882313372,2026-05-14 18:32:02+00:00,3502.89,233.0,141,1.624
22882313372,2026-05-14 18:32:03+00:00,3504.81,233.0,140,1.624
22882313372,2026-05-14 18:32:04+00:00,3506.32,233.0,141,1.633
22882313372,2026-05-14 18:32:05+00:00,3508.64,233.20000000000005,141,1.633
22882313372,2026-05-14 18:32:06+00:00,3510.33,233.39999999999998,141,1.633
22882313372,2026-05-14 18:32:07+00:00,3512.25,233.39999999999998,141,1.652
22882313372,2026-05-14 18:32:08+00:00,3513.92,233.60000000000002,141,1.652
22882313372,2026-05-14 18:32:09+00:00,3514.97,233.79999999999995,141,1.652
22882313372,2026-05-14 18:32:10+00:00,3516.43,233.79999999999995,142,1.652
22882313372,2026-05-14 18:32:11+00:00,3518.21,234.0,142,1.642
22882313372,2026-05-14 18:32:12+00:00,3520.28,234.20000000000005,142,1.642
22882313372,2026-05-14 18:32:13+00:00,3522.48,234.39999999999998,142,1.642
22882313372,2026-05-14 18:32:14+00:00,3523.61,234.60000000000002,142,1.652
22882313372,2026-05-14 18:32:15+00:00,3525.26,234.79999999999995,142,1.661
22882313372,2026-05-14 18:32:16+00:00,3527.37,234.79999999999995,143,1.661
22882313372,2026-05-14 18:32:17+00:00,3528.94,235.0,143,1.661
22882313372,2026-05-14 18:32:18+00:00,3530.76,235.0,143,1.67
22882313372,2026-05-14 18:32:19+00:00,3532.86,235.20000000000005,143,1.67
22882313372,2026-05-14 18:32:20+00:00,3534.32,235.20000000000005,143,1.67
22882313372,2026-05-14 18:32:21+00:00,3536.27,235.20000000000005,143,1.68
22882313372,2026-05-14 18:32:22+00:00,3538.02,235.39999999999998,143,1.68
22882313372,2026-05-14 18:32:23+00:00,3539.68,235.39999999999998,144,1.68
22882313372,2026-05-14 18:32:24+00:00,3541.29,235.60000000000002,144,1.689
22882313372,2026-05-14 18:32:25+00:00,3543.15,235.60000000000002,144,1.689
22882313372,2026-05-14 18:32:26+00:00,3545.07,235.79999999999995,144,1.689
22882313372,2026-05-14 18:32:27+00:00,3546.73,236.0,145,1.689
22882313372,2026-05-14 18:32:28+00:00,3548.31,236.0,144,1.689
22882313372,2026-05-14 18:32:29+00:00,3549.85,236.0,144,1.689
22882313372,2026-05-14 18:32:30+00:00,3551.58,236.20000000000005,144,1.689
22882313372,2026-05-14 18:32:31+00:00,3553.49,236.20000000000005,144,1.689
22882313372,2026-05-14 18:32:32+00:00,3554.75,236.39999999999998,144,1.689
22882313372,2026-05-14 18:32:33+00:00,3556.14,236.39999999999998,144,1.689
22882313372,2026-05-14 18:32:34+00:00,3558.1,236.60000000000002,144,1.68
22882313372,2026-05-14 18:32:35+00:00,3559.96,236.79999999999995,145,1.68
22882313372,2026-05-14 18:32:36+00:00,3561.75,237.0,145,1.68
22882313372,2026-05-14 18:32:37+00:00,3563.21,237.0,146,1.689
22882313372,2026-05-14 18:32:38+00:00,3564.57,237.20000000000005,146,1.689
22882313372,2026-05-14 18:32:39+00:00,3566.42,237.20000000000005,146,1.68
